0.00050825133333384212,0.0012706283333346051,0.00050825133333384212,0.0035577593333368947,0.00050825133333384212,0.0025412566666692103,0.004066010666670737,0.0017788796666684474,0.00050825133333384212,0.0010165026666676842,0.0015247540000015262,0.00025412566666692106,0.0017788796666684474,0.00050825133333384212,0.0010165026666676842,0.00076237700000076312,0.0015247540000015262,0.00025412566666692106,0.0027953823333361316,0.0015247540000015262,0.00025412566666692106,0.0017788796666684474,0.0012706283333346051,0.0,0.00025412566666692106,0.0010165026666676842,0.00076237700000076312,0.00076237700000076312,0.0012706283333346051,0.0017788796666684474,0.00025412566666692106,0.00025412566666692106,0.0015247540000015262,0.0017788796666684474,0.0,0.0022871310000022894,0.00050825133333384212,0.00050825133333384212,0.00025412566666692106,0.00076237700000076312,0.0015247540000015262,0.0017788796666684474,0.0012706283333346051,0.0010165026666676842,0.0012706283333346051,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.0017788796666684474,0.0012706283333346051,0.0012706283333346051,0.00076237700000076312,0.00050825133333384212,0.0017788796666684474,0.0020330053333353685,0.0020330053333353685,0.0020330053333353685,0.00025412566666692106,0.00025412566666692106,0.0015247540000015262,0.00025412566666692106,0.0012706283333346051,0.0012706283333346051,0.00076237700000076312,0.00025412566666692106,0.00050825133333384212,0.00076237700000076312,0.0012706283333346051,0.0017788796666684474,0.00025412566666692106,0.0012706283333346051,0.00025412566666692106,0.0020330053333353685,0.00050825133333384212,0.00025412566666692106,0.0017788796666684474,0.0012706283333346051,0.0,0.0,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.0,0.00076237700000076312,0.0012706283333346051,0.0010165026666676842,0.0022871310000022894,0.0027953823333361316,0.0012706283333346051,0.00025412566666692106,0.0015247540000015262,0.0017788796666684474,0.0,0.0010165026666676842,0.0027953823333361316,0.0015247540000015262,0.0012706283333346051,0.00025412566666692106,0.00076237700000076312,0.0025412566666692103,0.0033036336666699734,0.0,0.00076237700000076312,0.00076237700000076312,0.00025412566666692106,0.00076237700000076312,0.00025412566666692106,0.0,0.0033036336666699734,0.0022871310000022894,0.00076237700000076312,0.0,0.0027953823333361316,0.0010165026666676842,0.0,0.0025412566666692103,0.00076237700000076312,0.00076237700000076312,0.0012706283333346051,0.0,0.0022871310000022894,0.0020330053333353685,0.00050825133333384212,0.0,0.00025412566666692106,0.00050825133333384212,0.0010165026666676842,0.0010165026666676842,0.00076237700000076312,0.0010165026666676842,0.00076237700000076312,0.0017788796666684474,0.00050825133333384212,0.0012706283333346051,0.00050825133333384212,0.00050825133333384212,0.0022871310000022894,0.00076237700000076312,0.0012706283333346051,0.0012706283333346051,0.0017788796666684474,0.00076237700000076312,0.0,0.0020330053333353685,0.0012706283333346051,0.0,0.00050825133333384212,0.00025412566666692106,0.0010165026666676842,0.00025412566666692106,0.0012706283333346051,0.0012706283333346051,0.00050825133333384212,0.00076237700000076312,0.0010165026666676842,0.0017788796666684474,0.0010165026666676842,0.00025412566666692106,0.00025412566666692106,0.00050825133333384212,0.0027953823333361316,0.00050825133333384212,0.0015247540000015262,0.00076237700000076312,0.00050825133333384212,0.00025412566666692106,0.0017788796666684474,0.0,0.0015247540000015262,0.00076237700000076312,0.0025412566666692103,0.0010165026666676842,0.00076237700000076312,0.0027953823333361316,0.0012706283333346051,0.00076237700000076312,0.00050825133333384212,0.0017788796666684474,0.00050825133333384212,0.0033036336666699734,0.00025412566666692106,0.0010165026666676842,0.0017788796666684474,0.00076237700000076312,0.00025412566666692106,0.00025412566666692106,0.0015247540000015262,0.00025412566666692106,0.00025412566666692106,0.0010165026666676842,0.0,0.0020330053333353685,0.0,0.0,0.0038118850000038156,0.0012706283333346051,0.0012706283333346051,0.00025412566666692106,0.0020330053333353685,0.0012706283333346051,0.00025412566666692106,0.0010165026666676842,0.00050825133333384212,0.0012706283333346051,0.00025412566666692106,0.00025412566666692106,0.0012706283333346051,0.00050825133333384212,0.0022871310000022894,0.0012706283333346051,0.00050825133333384212,0.00025412566666692106,0.00025412566666692106,0.0,0.0012706283333346051,0.00076237700000076312,0.0,0.0,0.00025412566666692106,0.0048283876666715001,0.0020330053333353685,0.0010165026666676842,0.0010165026666676842,0.00076237700000076312,0.0015247540000015262,0.0010165026666676842,0.0,0.00076237700000076312,0.0012706283333346051,0.0012706283333346051,0.0010165026666676842,0.0022871310000022894,0.0012706283333346051,0.00050825133333384212,0.0,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.0010165026666676842,0.0010165026666676842,0.0015247540000015262,0.0012706283333346051,0.0010165026666676842,0.00076237700000076312,0.00050825133333384212,0.0,0.0,0.0010165026666676842,0.0020330053333353685,0.00076237700000076312,0.0,0.0020330053333353685,0.0,0.0012706283333346051,0.0030495080000030525,0.0010165026666676842,0.00076237700000076312,0.0025412566666692103,0.00050825133333384212,0.0020330053333353685,0.00050825133333384212,0.0015247540000015262,0.0,0.00025412566666692106,0.0012706283333346051,0.0,0.00050825133333384212,0.0015247540000015262,0.00050825133333384212,0.0012706283333346051,0.0025412566666692103,0.00025412566666692106,0.00025412566666692106,0.0010165026666676842,0.00076237700000076312,0.0027953823333361316,0.0012706283333346051,0.0020330053333353685,0.0020330053333353685,0.0010165026666676842,0.0017788796666684474,0.00076237700000076312,0.00050825133333384212,0.00050825133333384212,0.00050825133333384212,0.0043201363333376574,0.0,0.0027953823333361316,0.00076237700000076312,0.00025412566666692106,0.0012706283333346051,0.00025412566666692106,0.00025412566666692106,0.00025412566666692106,0.0035577593333368947,0.00025412566666692106,0.0033036336666699734,0.00076237700000076312,0.0,0.0,0.0015247540000015262,0.00025412566666692106,0.00050825133333384212,0.0010165026666676842,0.0027953823333361316,0.00050825133333384212,0.0010165026666676842,0.0,0.00025412566666692106,0.0022871310000022894,0.0012706283333346051,0.0010165026666676842,0.00025412566666692106,0.0010165026666676842,0.00050825133333384212,0.00076237700000076312,0.00076237700000076312,0.00076237700000076312,0.0,0.0,0.0035577593333368947,0.00050825133333384212,0.0010165026666676842,0.00076237700000076312,0.00025412566666692106,0.00025412566666692106,0.00076237700000076312,0.00076237700000076312,0.0010165026666676842,0.0030495080000030525,0.0010165026666676842,0.0012706283333346051,0.0015247540000015262,0.0,0.0,0.0,0.0015247540000015262,0.00050825133333384212,0.0,0.0,0.0017788796666684474,0.0,0.00076237700000076312,0.0012706283333346051,0.0,0.00076237700000076312,0.0012706283333346051,0.00050825133333384212,0.0012706283333346051,0.0017788796666684474,0.0020330053333353685,0.00050825133333384212,0.0012706283333346051,0.0017788796666684474,0.0022871310000022894,0.0,0.00050825133333384212,0.00025412566666692106,0.0015247540000015262,0.0012706283333346051,0.00050825133333384212,0.0035577593333368947,0.0015247540000015262,0.0,0.0,0.0027953823333361316,0.00025412566666692106,0.0010165026666676842,0.0017788796666684474,0.0033036336666699734,0.0,0.0010165026666676842,0.00050825133333384212,0.00076237700000076312,0.0,0.0015247540000015262,0.00076237700000076312,0.0010165026666676842,0.0,0.00076237700000076312,0.00025412566666692106,0.0012706283333346051,0.00025412566666692106,0.00050825133333384212,0.0015247540000015262,0.0012706283333346051,0.00076237700000076312,0.00025412566666692106,0.0025412566666692103,0.0017788796666684474,0.0022871310000022894,0.0027953823333361316,0.0012706283333346051,0.0015247540000015262,0.0,0.0,0.00025412566666692106,0.00025412566666692106,0.0020330053333353685,0.00050825133333384212,0.0012706283333346051,0.00025412566666692106,0.0,0.0,0.00050825133333384212,0.0012706283333346051,0.0,0.0015247540000015262,0.0017788796666684474,0.0,0.00076237700000076312,0.0,0.00076237700000076312,0.0010165026666676842,0.0020330053333353685,0.0,0.0010165026666676842,0.00025412566666692106,0.00076237700000076312,0.0,0.00050825133333384212,0.0010165026666676842,0.00025412566666692106,0.00076237700000076312,0.0068613930000068681,0.0017788796666684474,0.0012706283333346051,0.0,0.0015247540000015262,0.0015247540000015262,0.00025412566666692106,0.00050825133333384212,0.0027953823333361316,0.0022871310000022894,0.0012706283333346051,0.0015247540000015262,0.00025412566666692106,0.00050825133333384212,0.0015247540000015262,0.0027953823333361316,0.00076237700000076312,0.00076237700000076312,0.0,0.00076237700000076312,0.00050825133333384212,0.0,0.0020330053333353685,0.0025412566666692103,0.0010165026666676842,0.0012706283333346051,0.00050825133333384212,0.0010165026666676842,0.00050825133333384212,0.0010165026666676842,0.0020330053333353685,0.0017788796666684474,0.00076237700000076312,0.00076237700000076312,0.0030495080000030525,0.0,0.0012706283333346051,0.0015247540000015262,0.00050825133333384212,0.0010165026666676842,0.00050825133333384212,0.0017788796666684474,0.00025412566666692106,0.00050825133333384212,0.0038118850000038156,0.0,0.0,0.0025412566666692103,0.00050825133333384212,0.00076237700000076312,0.0017788796666684474,0.0017788796666684474,0.00050825133333384212,0.0012706283333346051,0.0017788796666684474,0.00050825133333384212,0.0022871310000022894,0.0017788796666684474,0.00076237700000076312,0.00050825133333384212,0.00076237700000076312,0.0020330053333353685,0.0025412566666692103,0.0,0.0017788796666684474,0.0038118850000038156,0.00025412566666692106,0.0015247540000015262,0.0038118850000038156,0.0010165026666676842,0.0,0.0,0.0022871310000022894,0.0010165026666676842,0.0010165026666676842,0.0022871310000022894,0.00050825133333384212,0.0,0.0012706283333346051,0.00050825133333384212,0.0015247540000015262,0.0010165026666676842,0.0,0.0017788796666684474,0.0010165026666676842,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.0025412566666692103,0.0027953823333361316,0.00050825133333384212,0.0020330053333353685,0.00076237700000076312,0.0022871310000022894,0.0020330053333353685,0.00050825133333384212,0.0017788796666684474,0.0022871310000022894,0.00050825133333384212,0.0017788796666684474,0.0012706283333346051,0.0,0.0017788796666684474,0.00076237700000076312,0.0010165026666676842,0.0038118850000038156,0.00025412566666692106,0.0,0.0012706283333346051,0.0,0.0015247540000015262,0.0015247540000015262,0.0022871310000022894,0.00050825133333384212,0.00025412566666692106,0.00025412566666692106,0.0010165026666676842,0.0,0.0017788796666684474,0.00076237700000076312,0.0025412566666692103,0.00050825133333384212,0.0030495080000030525,0.00050825133333384212,0.0027953823333361316,0.00050825133333384212,0.0035577593333368947,0.00050825133333384212,0.0017788796666684474,0.00076237700000076312,0.00025412566666692106,0.0010165026666676842,0.0099109010000099206,0.0,0.0010165026666676842,0.00025412566666692106,0.0010165026666676842,0.0015247540000015262,0.00050825133333384212,0.0015247540000015262,0.0025412566666692103,0.0022871310000022894,0.00076237700000076312,0.0017788796666684474,0.0017788796666684474,0.0017788796666684474,0.0015247540000015262,0.0010165026666676842,0.00025412566666692106,0.00076237700000076312,0.0,0.00076237700000076312,0.0,0.00025412566666692106,0.0017788796666684474,0.0020330053333353685,0.00076237700000076312,0.0010165026666676842,0.0,0.0010165026666676842,0.0017788796666684474,0.00076237700000076312,0.00025412566666692106,0.0020330053333353685,0.0015247540000015262,0.0012706283333346051,0.0,0.00050825133333384212,0.0,0.00050825133333384212,0.0015247540000015262,0.0015247540000015262,0.0015247540000015262,0.00076237700000076312,0.0010165026666676842,0.00050825133333384212,0.0012706283333346051,0.0,0.0012706283333346051,0.00076237700000076312,0.00025412566666692106,0.0017788796666684474,0.00025412566666692106,0.0010165026666676842,0.0012706283333346051,0.00025412566666692106,0.00025412566666692106,0.00076237700000076312,0.00050825133333384212,0.00025412566666692106,0.00025412566666692106,0.0022871310000022894,0.0012706283333346051,0.0022871310000022894,0.0012706283333346051,0.00050825133333384212,0.0015247540000015262,0.0017788796666684474,0.0017788796666684474,0.00050825133333384212,0.00025412566666692106,0.0020330053333353685,0.00076237700000076312,0.00025412566666692106,0.00050825133333384212,0.0017788796666684474,0.00050825133333384212,0.0030495080000030525,0.0015247540000015262,0.0,0.0012706283333346051,0.0015247540000015262,0.0010165026666676842,0.0,0.00025412566666692106,0.00025412566666692106,0.00076237700000076312,0.00050825133333384212,0.00025412566666692106,0.0010165026666676842,0.0022871310000022894,0.0010165026666676842,0.00025412566666692106,0.00050825133333384212,0.0022871310000022894,0.0017788796666684474,0.0012706283333346051,0.0,0.0,0.0012706283333346051,0.00025412566666692106,0.0012706283333346051,0.0,0.00025412566666692106,0.0,0.0,0.00050825133333384212,0.0012706283333346051,0.0010165026666676842,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.00050825133333384212,0.0,0.00076237700000076312,0.0,0.00025412566666692106,0.00025412566666692106,0.00050825133333384212,0.00076237700000076312,0.00025412566666692106,0.0020330053333353685,0.0015247540000015262,0.0012706283333346051,0.0010165026666676842,0.0010165026666676842,0.0015247540000015262,0.00050825133333384212,0.0017788796666684474,0.00076237700000076312,0.00050825133333384212,0.00076237700000076312,0.0,0.00025412566666692106,0.0010165026666676842,0.00025412566666692106,0.00050825133333384212,0.0015247540000015262,0.0015247540000015262,0.00025412566666692106,0.00025412566666692106,0.0017788796666684474,0.00050825133333384212,0.00076237700000076312,0.00025412566666692106,0.0010165026666676842,0.0,0.0033036336666699734,0.00076237700000076312,0.0010165026666676842,0.00025412566666692106,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.00025412566666692106,0.0,0.0015247540000015262,0.0010165026666676842,0.0027953823333361316,0.00050825133333384212,0.00050825133333384212,0.00025412566666692106,0.0025412566666692103,0.0010165026666676842,0.0,0.0010165026666676842,0.0017788796666684474,0.00025412566666692106,0.00076237700000076312,0.0,0.00050825133333384212,0.004066010666670737,0.0015247540000015262,0.00050825133333384212,0.0020330053333353685,0.00050825133333384212,0.00076237700000076312,0.00050825133333384212,0.00050825133333384212,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.00025412566666692106,0.00050825133333384212,0.00050825133333384212,0.00050825133333384212,0.0,0.0,0.0010165026666676842,0.0015247540000015262,0.0025412566666692103,0.0020330053333353685,0.0017788796666684474,0.0015247540000015262,0.0,0.0017788796666684474,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.0015247540000015262,0.0017788796666684474,0.00025412566666692106,0.00025412566666692106,0.0,0.00076237700000076312,0.00050825133333384212,0.0010165026666676842,0.00050825133333384212,0.0030495080000030525,0.00025412566666692106,0.00050825133333384212,0.0015247540000015262,0.00050825133333384212,0.00050825133333384212,0.0017788796666684474,0.0,0.00050825133333384212,0.0012706283333346051,0.0,0.00050825133333384212,0.00076237700000076312,0.0012706283333346051,0.0,0.00050825133333384212,0.0015247540000015262,0.00076237700000076312,0.0017788796666684474,0.0010165026666676842,0.0,0.0017788796666684474,0.0012706283333346051,0.0017788796666684474,0.00050825133333384212,0.00050825133333384212,0.00050825133333384212,0.0010165026666676842,0.00076237700000076312,0.0012706283333346051,0.00076237700000076312,0.0010165026666676842,0.00025412566666692106,0.0015247540000015262,0.0010165026666676842,0.00076237700000076312,0.00025412566666692106,0.0015247540000015262,0.0022871310000022894,0.0010165026666676842,0.0,0.0,0.00076237700000076312,0.0,0.0025412566666692103,0.0,0.0017788796666684474,0.0,0.00050825133333384212,0.0010165026666676842,0.0012706283333346051,0.0027953823333361316,0.0012706283333346051,0.0012706283333346051,0.00025412566666692106,0.0,0.00076237700000076312,0.0,0.00050825133333384212,0.00076237700000076312,0.00076237700000076312,0.0017788796666684474,0.00025412566666692106,0.00025412566666692106,0.0012706283333346051,0.0012706283333346051,0.00025412566666692106,0.0012706283333346051,0.0,0.0010165026666676842,0.00076237700000076312,0.0015247540000015262,0.0030495080000030525,0.00050825133333384212,0.0,0.0010165026666676842,0.00025412566666692106,0.0017788796666684474,0.0012706283333346051,0.0010165026666676842,0.0010165026666676842,0.00050825133333384212,0.0,0.0017788796666684474,0.0015247540000015262,0.0012706283333346051,0.0030495080000030525,0.00025412566666692106,0.00076237700000076312,0.00050825133333384212,0.0010165026666676842,0.0035577593333368947,0.00076237700000076312,0.00025412566666692106,0.0,0.00025412566666692106,0.00025412566666692106,0.0,0.0010165026666676842,0.00025412566666692106,0.0027953823333361316,0.0012706283333346051,0.0010165026666676842,0.0017788796666684474,0.0020330053333353685,0.0010165026666676842,0.00076237700000076312,0.0,0.00050825133333384212,0.0017788796666684474,0.0010165026666676842,0.0022871310000022894,0.0015247540000015262,0.00025412566666692106,0.00025412566666692106,0.00025412566666692106,0.0015247540000015262,0.00050825133333384212,0.00076237700000076312,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.0017788796666684474,0.0010165026666676842,0.0012706283333346051,0.00076237700000076312,0.00076237700000076312,0.0015247540000015262,0.0010165026666676842,0.0010165026666676842,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.0010165026666676842,0.00050825133333384212,0.0010165026666676842,0.0,0.0012706283333346051,0.00050825133333384212,0.0015247540000015262,0.0010165026666676842,0.0,0.00025412566666692106,0.0,0.00025412566666692106,0.0,0.0010165026666676842,0.0010165026666676842,0.0,0.0010165026666676842,0.0012706283333346051,0.0,0.0,0.00050825133333384212,0.0,0.0,0.0027953823333361316,0.0020330053333353685,0.00076237700000076312,0.0015247540000015262,0.0010165026666676842,0.0,0.00050825133333384212,0.0,0.00076237700000076312,0.00050825133333384212,0.00025412566666692106,0.00050825133333384212,0.00025412566666692106,0.00050825133333384212,0.0017788796666684474,0.0015247540000015262,0.0,0.00025412566666692106,0.00025412566666692106,0.0010165026666676842,0.0020330053333353685,0.0020330053333353685,0.0,0.00076237700000076312,0.00050825133333384212,0.00050825133333384212,0.0010165026666676842,0.00025412566666692106,0.0,0.00025412566666692106,0.00076237700000076312,0.0010165026666676842,0.00050825133333384212,0.00025412566666692106,0.0017788796666684474,0.0020330053333353685,0.00076237700000076312,0.0,0.0010165026666676842,0.0012706283333346051,0.0012706283333346051,0.0020330053333353685,0.0010165026666676842,0.0015247540000015262,0.0015247540000015262,0.0017788796666684474,0.0,0.00050825133333384212,0.00025412566666692106,0.0,0.00076237700000076312,0.00050825133333384212,0.00076237700000076312,0.00076237700000076312,0.00050825133333384212,0.00050825133333384212,0.0,0.0012706283333346051,0.00076237700000076312,0.00025412566666692106,0.00050825133333384212,0.0,0.0010165026666676842,0.0015247540000015262,0.00076237700000076312,0.0055907646666722632,0.00050825133333384212,0.00025412566666692106,0.0,0.0,0.0030495080000030525,0.0010165026666676842,0.00050825133333384212,0.00076237700000076312,0.00050825133333384212,0.0022871310000022894,0.0010165026666676842,0.0010165026666676842,0.00025412566666692106
